Date,No 4-year Degree,Has 4-year Degree
JAN 2023,53.23952402458173,54.98481493781343
APR 2023,51.82077766198977,48.82310647956921
MAY 2023,49.28323841830528,49.78326631837231
JUN 2023,54.07961448701004,52.77799739315368
SEP 2023,58.12833470714403,58.88892293050877
JAN 2024,63.19255594338738,62.89744469987498
NOV 2024,61.79999263355885,70.40855658700987
MAY 2025,47.03937602345174,61.81197786858421
SEP 2025,59.8075321053856,64.0203658662596
