Date,Female,Male
JAN 2023,50.68235976070719,57.12386474832821
APR 2023,48.54993780467461,53.12618404722779
MAY 2023,46.7283002142396,52.33744436164957
JUN 2023,53.51974268624167,53.71017406345086
SEP 2023,54.61011780588401,62.37261161335746
JAN 2024,62.51719673623823,63.68348428460151
NOV 2024,63.59561811995561,66.23085201239982
MAY 2025,51.32817741936402,53.60505728716942
SEP 2025,60.47329081411256,62.28621129375074
