Date,Female,Male
JAN 2023,38.48530758764737,34.56408079720698
APR 2023,40.37698705094009,34.72018711919262
MAY 2023,39.39473127256113,34.86329090315707
SEP 2023,42.69962795431177,36.7078993170921
JUN 2024,35.51196580542131,32.7824321183239
SEP 2024,42.74499369026113,35.20513862959056
NOV 2024,50.23879123654164,44.20932965395632
