Date,18 to 29,30 to 44,45 to 59,60 Plus
JAN 2023,51.52872829892706,51.51033943190946,56.37804071756306,55.14795818034668
APR 2023,46.91951201280269,51.69396515816796,51.4717948925328,51.9641259077935
MAY 2023,49.89368660537531,47.15066190894709,54.22355232503988,47.61663804450429
JUN 2023,55.86219790781119,49.57904727386678,54.39444558947753,54.88225791108048
SEP 2023,58.63905340768124,55.90901473131845,56.56073426924427,61.6913734679062
JAN 2024,55.69904524639404,61.96338040950366,65.95586470498249,66.84501466015685
NOV 2024,56.14606290127495,63.68035543816841,69.55725767660357,67.85412036972122
MAY 2025,42.46279019337312,52.00089959143175,59.08662079133868,54.36039743597082
SEP 2025,60.69409520351999,64.58092517087341,60.03346869885193,60.18554215077081
