Date,18 to 29,30 to 44,45 to 59,60 Plus
JAN 2023,38.52691236865719,40.73437354611721,38.02541679753683,30.64184237957504
APR 2023,40.8605892616629,46.14347762737515,34.2920517736158,30.7438336915435
MAY 2023,43.75232191315605,41.39817930848619,33.43758810933092,32.13421728961249
SEP 2023,47.25862763533065,43.31726372487793,36.78421899837886,34.36764771586087
JUN 2024,39.41695888635126,35.86742077992449,33.68687171060496,29.68331973426442
SEP 2024,39.68345331746277,43.71463374172941,36.02948374415795,37.2423925515009
NOV 2024,48.46568512485687,50.44824942438986,44.39273688627436,46.19106010546057
