Date,White,Black,Hispanic
JAN 2023,54.51988764129773,47.4543992848405,56.38815168923351
APR 2023,51.65215362695945,49.68832860269518,49.19610330199747
MAY 2023,51.06524180274178,41.73634902940557,48.72165884882566
JUN 2023,54.28456338551862,45.1342288013084,55.89603171797647
SEP 2023,58.99663875602633,47.80349600634823,62.46768324844523
JAN 2024,66.21093900516027,55.14006130673763,58.3743789004741
NOV 2024,66.31556567078985,66.59094772925796,55.78902172530202
MAY 2025,52.56508639363609,47.37531870086863,49.09281524762689
SEP 2025,61.44203514795156,57.40071454506273,61.02269016353979
