Date,Democrats,Independents,Republicans
JAN 2023,60.5884508875005,25.0125288527757,11.87682293550087
APR 2023,59.66268812670963,28.15299315767034,13.79555273402119
MAY 2023,60.03524070317003,30.46692543888734,13.07774927043757
SEP 2023,64.41286555272805,32.77939275252444,13.01014306933516
JUN 2024,53.16300717295064,25.86229704297564,13.6300233205208
SEP 2024,62.79261480295689,28.91615187585293,15.71723561277553
NOV 2024,70.66805579282175,39.89393857549135,21.57891196513659
