Date,No 4-year Degree,Has 4-year Degree
JAN 2023,30.19915069853304,48.42389649908976
APR 2023,32.04771403290389,48.08450261819486
MAY 2023,32.43447889956347,45.73065615983158
SEP 2023,34.54331143524302,49.28862796448064
JUN 2024,30.13326779382773,41.42537650380768
SEP 2024,32.66562034340787,50.54151587208223
NOV 2024,41.099891110024,58.4639821153205
