Date,White,Black,Hispanic
JAN 2023,4.154175499341971,9.793884675756576,9.980941823053447
APR 2023,4.596824033606188,11.25223424812283,8.314024589599276
MAY 2023,4.952205430664409,8.305906825485193,8.7165495884771
JUN 2023,5.482418690773993,13.6624182457429,8.276466207608166
SEP 2023,5.58226310687656,10.03990690638286,8.745022623047298
JAN 2024,6.275644142426764,10.23134865855515,7.125002482886322
