Date,Female,Male
MAY 2025,11.26143204890267,13.42494801621645
SEP 2025,12.49136602842528,14.27645590524773
JAN 2026,15.15635610009887,14.65563880197565
SEP 2026,15.29003281433368,16.0175945062727
