Date,Democrats,Independents,Republicans
SEP 2022,4.145515399560679,7.79035962843951,14.36812897224638
APR 2023,3.245668810059609,6.734338481078924,12.65865944836761
MAY 2023,3.531315890028019,10.40160515205261,13.6121713315531
JUN 2023,5.41099933490373,9.016924527928852,14.25914591475514
