Date,Female,Male
JAN 2023,5.910068006253044,6.079648710648241
APR 2023,5.747565485653776,6.516473458556383
MAY 2023,5.680422173907516,6.796114506226673
JUN 2023,6.951981162161698,6.856845811336987
SEP 2023,7.631597583764492,6.099440336508771
JAN 2024,7.511200137488395,5.9297108053602
