Date,18 to 29,30 to 44,45 to 59,60 Plus
JAN 2023,20.03106936141342,9.573062146107937,5.73598881456869,4.928497956509776
APR 2023,22.0131988494646,11.30381174436577,9.771798946336391,8.406720908760699
MAY 2023,21.42200455801822,13.29504071348705,9.675632043595796,9.255663010226165
JUN 2023,24.82133469139738,19.26049755939017,13.90087332004672,12.56529556082581
SEP 2023,25.96315573252998,17.31085359610139,12.064662419587,10.62217455403046
JAN 2024,22.70642979021472,16.76682976610545,10.87343457967068,12.52768622001361
NOV 2024,18.38840000880203,14.23637039030649,10.55089161380603,7.98843887054947
MAY 2025,26.87310544769296,20.62919774444017,17.74081922246166,17.9050450742624
SEP 2025,24.20876840343723,15.78900366039985,12.51378211243795,8.207970055409284
