Date,No 4-year Degree,Has 4-year Degree
JAN 2023,12.21998780318029,3.874482141396592
APR 2023,15.47521020696363,5.99952897689015
MAY 2023,16.0288334840991,7.097053658246337
JUN 2023,21.44076540616555,8.958895565727328
SEP 2023,18.69782801311917,10.29228732861402
JAN 2024,19.04626044192056,8.542871070563201
NOV 2024,14.5319992002707,8.14332414910688
MAY 2025,23.04218005502117,15.73024781329094
SEP 2025,17.82838702708794,8.27002699591865
