Date,Female,Male
SEP 2022,8.538186961710387,18.20820096541012
JAN 2023,10.10500778431771,15.39257436377384
APR 2023,12.61753081288467,15.08669092169906
MAY 2023,9.474567413019971,16.88915644562796
SEP 2023,11.60715841822445,13.97290648134919
NOV 2024,6.266392875606297,11.66978710142672
