Date,Female,Male
JAN 2023,6.305264634469895,7.224798389940418
APR 2023,5.725552628484181,6.455774745610003
MAY 2023,5.172290738841295,8.465384562971991
JUN 2023,8.138259415073188,8.883337216265701
SEP 2023,5.542636815933847,5.175288680447778
JAN 2024,8.941705863538573,6.66687461005689
MAY 2025,7.273748400154221,7.414917782834843
