Date,Democrats,Independents,Republicans
SEP 2022,9.865213866267519,17.45614176072399,15.69872356997893
JAN 2023,8.694101405910452,12.41761671125009,17.90456861644499
APR 2023,11.26522338137353,18.23153597558886,15.08591520096479
MAY 2023,9.594713411325715,16.79289372349749,15.38975146534609
SEP 2023,10.24920494701461,14.656952384257,15.12281410648563
NOV 2024,8.310093290823986,7.016933152068021,10.32498022229337
