Date,Non-Metropolitan Area,Metropolitan Area
JAN 2023,7.699097275611464,5.696755373571176
APR 2023,7.279897317719987,5.943727782806184
MAY 2023,6.849120023144842,6.114452140607908
JUN 2023,9.230861881142529,6.530902191198389
SEP 2023,6.090453594882586,7.023762296672643
JAN 2024,12.04928401455872,5.816781674832573
