Date,No 4-year Degree,Has 4-year Degree
SEP 2022,16.48223531758553,7.628117636631815
JAN 2023,14.67934497359462,8.962386226249773
APR 2023,16.480110400607,8.82734508231696
MAY 2023,15.32969211070681,9.057458341302917
SEP 2023,14.41815642048422,9.749932305120108
NOV 2024,10.69429467404231,5.657926453897283
