Date,Non-Metropolitan Area,Metropolitan Area
SEP 2022,15.17541209748998,12.78804945685977
JAN 2023,13.23638338953189,12.58211462503876
APR 2023,14.89636257523307,13.6543917986506
MAY 2023,13.29726719284201,13.05138047782604
SEP 2023,11.99739276587458,12.8963614476383
NOV 2024,7.007880040816625,9.211086899657602
