Date,Democrats,Independents,Republicans
JAN 2023,4.937313557055107,9.130609067427063,7.906651216433199
APR 2023,3.612691409548256,6.622463075386757,9.072330648646176
MAY 2023,3.729190107891632,6.316982108472192,10.71832422186408
JUN 2023,6.739593395815493,10.68899793477552,9.727513155273119
SEP 2023,3.915708980650128,5.32262665666414,7.108061471045623
JAN 2024,5.562373922244072,8.692372946217819,9.957466045947001
MAY 2025,5.85165591430009,7.535845323128925,8.994872527877916
