Date,Female,Male
SEP 2022,11.12258321223765,15.52019216169612
JAN 2023,12.68583654622699,11.59018398220016
APR 2023,13.54749016530801,13.67626232741913
MAY 2023,13.48208878001985,14.99692661916007
JUN 2023,18.26339855148855,18.44001226715189
