Date,White,Black,Hispanic
MAY 2025,12.98536609730457,12.4264694857582,11.67732389756072
SEP 2025,14.80791360692933,13.10143666352119,10.12114069221464
JAN 2026,17.48732263671742,8.693735292499708,14.02783475937563
SEP 2026,16.9848945450253,14.32470608416235,14.9974663723196
