Date,18 to 29,30 to 44,45 to 59,60 Plus
MAY 2025,11.19580332962191,9.781944295320057,13.28821156632809,14.43092971431728
SEP 2025,7.587210164357658,13.8832650959768,15.0837009312318,15.30486465890382
JAN 2026,8.611461081547146,14.71567192749109,13.49134550623839,20.18366380883096
