Date,Female,Male
JAN 2023,8.69586865271771,9.936196979353211
APR 2023,11.48561869420658,12.91466696643928
MAY 2023,10.77480939736747,15.0057205735139
JUN 2023,17.74711810607909,16.13584757188104
SEP 2023,14.28068602999311,17.22013185969303
JAN 2024,16.6042351389462,14.02578170886246
NOV 2024,10.7330856824929,13.84904812910538
MAY 2025,24.0164176571599,16.50257759607499
SEP 2025,13.89840972969244,14.72746747387344
