Date,Democrats,Independents,Republicans
JAN 2023,4.139302229105637,6.324458403182026,8.199781003570713
APR 2023,3.7109172329131,5.538011017498193,9.588252118619089
MAY 2023,3.65489711105186,6.192466894434292,9.36892577584681
JUN 2023,4.98766906674836,7.864764638102208,8.99072505476154
SEP 2023,4.507538987240664,4.615006306719046,10.29689643809636
JAN 2024,5.811548034458541,5.718124199272558,8.464800497588344
