Date,18 to 29,30 to 44,45 to 59,60 Plus
JAN 2023,14.54849779982443,7.207740574071431,5.029631992268095,2.679538784703685
APR 2023,11.21853692363987,6.315913042583639,3.972018236204971,4.165251996310746
MAY 2023,9.269385723419321,7.940176184344404,5.146816165042932,5.386873505223754
JUN 2023,11.24577552317265,9.589016756177061,7.407187407237858,6.75446957234659
SEP 2023,5.366770545660119,7.18383319268165,3.898311879105789,5.003739879927513
JAN 2024,8.871173103676675,8.98895244069114,5.320812941921604,7.986548992900416
MAY 2025,8.295122520181062,7.049742725920163,6.323738749750881,7.712789324975223
