Date,No 4-year Degree,Has 4-year Degree
JAN 2023,8.504698739410729,3.498493852282319
APR 2023,8.287508027661673,1.939927012397104
MAY 2023,9.020264247398183,2.743898146393717
JUN 2023,10.73734908894161,4.506127005857149
SEP 2023,6.714293053192158,2.907244531429336
JAN 2024,10.47212443374028,2.974687785601803
MAY 2025,8.601384553305513,5.152135123802617
