Date,No 4-year Degree,Has 4-year Degree
JUN 2023,14.0638656674476,7.018689650772492
SEP 2023,9.643936956162396,7.390310915303967
JAN 2024,11.17788624708397,6.789348702491957
JUN 2024,13.27231208642278,4.187116537477746
SEP 2024,9.43321035600103,5.984672280177582
NOV 2024,6.337683391528206,3.075623667928757
