Date,18 to 29,30 to 44,45 to 59,60 Plus
JAN 2023,12.26595794536727,6.425630526320498,2.642464316747987,4.200737172800008
APR 2023,9.544671020879079,5.204388482772162,5.529173646811297,5.145629984482001
MAY 2023,8.649590529436582,6.612490819367553,4.437179410832551,5.656346900347472
JUN 2023,9.133114004685378,7.065618647186414,6.327837477489713,5.834904607917903
SEP 2023,6.160040166921806,8.21109405875214,8.033869706630227,5.380545489328957
JAN 2024,5.306180100880053,7.734554951912527,6.440309266968024,7.040715519599222
