Date,No 4-year Degree,Has 4-year Degree
JAN 2023,7.80031672429054,2.634475490702823
APR 2023,8.360821461688639,1.919857019898269
MAY 2023,8.028275135540968,2.980154429580636
JUN 2023,8.869044337879057,3.397346031512497
SEP 2023,8.449717247383241,4.037078871621605
JAN 2024,9.06154295022278,2.47038655831387
