Date,Non-Metropolitan Area,Metropolitan Area
JAN 2023,10.00477067079741,9.177356203019624
APR 2023,13.94872262078163,11.9094662314739
MAY 2023,13.70716607635987,12.68396844115705
JUN 2023,16.54121215695709,17.0296401817956
SEP 2023,16.58295744828273,15.56217171710927
JAN 2024,17.57189070761721,14.9550944160646
NOV 2024,10.31172141344127,12.57389469241482
MAY 2025,19.21435248432247,20.53926755593219
SEP 2025,16.64732679604738,13.98259772521827
